# gapseq version: 1.1 2f27651
# Transporter sequence DB md5sum: 878d922 (2021-07-07)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P95302|3.A.1.7.4	3.A.1.7.4	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P95302|3.A.1.7.4	46.502	2.30e-70	232	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2831557	2830829	transporter
gnl|TC-DB|O51236|3.A.1.7.5	3.A.1.7.5	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|O51236|3.A.1.7.5	61.943	7.75e-107	336	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2831569	2830829	transporter
gnl|TC-DB|Q8TTV2|3.A.1.8.2	3.A.1.8.2	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8TTV2|3.A.1.8.2	32.542	2.43e-49	175	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2143849	2142968	transporter
gnl|TC-DB|Q0PBK9|3.A.1.8.4	3.A.1.8.4	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q0PBK9|3.A.1.8.4	36.614	9.28e-29	113	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012297	2013034	transporter
gnl|TC-DB|Q0PBK9|3.A.1.8.4	3.A.1.8.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q0PBK9|3.A.1.8.4	36.614	9.28e-29	113	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2012297	2013034	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P16677|3.A.1.9.1	34.016	9.30e-42	149	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	175571	176260	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P16677|3.A.1.9.1	34.016	9.30e-42	149	100	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	175571	176260	transporter
gnl|TC-DB|A0QQ70|3.A.1.9.2	3.A.1.9.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|A0QQ70|3.A.1.9.2	36.323	1.01e-27	108	94	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	175571	176212	transporter
gnl|TC-DB|Q467F6|3.A.2.1.12	3.A.2.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467F6|3.A.2.1.12	51.059	5.45e-154	486	82	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	116441	117841	transporter
gnl|TC-DB|P29706|3.A.2.1.2	3.A.2.1.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29706|3.A.2.1.2	64.800	0.0	650	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	116375	117874	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	76.407	0.0	706	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	118883	120256	transporter
gnl|TC-DB|F8L1Z3|3.A.2.1.6	3.A.2.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z3|3.A.2.1.6	59.200	0.0	623	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	116375	117874	transporter
gnl|TC-DB|BAK19938|3.A.2.1.9	3.A.2.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19938|3.A.2.1.9	48.218	2.71e-153	481	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2778577	2777147	transporter
gnl|TC-DB|Q08637|3.A.2.2.2	3.A.2.2.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q08637|3.A.2.2.2	25.175	1.95e-30	122	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2776206	2774983	transporter
gnl|TC-DB|D3E1Z2|3.A.2.3.2	3.A.2.3.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|D3E1Z2|3.A.2.3.2	27.507	7.90e-37	141	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2776026	2775010	transporter
gnl|TC-DB|B3ET62|3.A.23.6.1	3.A.23.6.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|B3ET62|3.A.23.6.1	48.949	5.22e-93	300	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	1405841	1406827	transporter
gnl|TC-DB|O67077|3.A.29.1.4	3.A.29.1.4	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O67077|3.A.29.1.4	45.374	1.39e-128	415	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	3262309	3260645	transporter
gnl|TC-DB|P0AAI3|3.A.29.1.5	3.A.29.1.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0AAI3|3.A.29.1.5	47.848	1.03e-147	471	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	493738	495513	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.1	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q8THY0|3.A.3.1.10	27.097	3.43e-55	206	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116672	2114639	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q8THY0|3.A.3.1.10	27.097	3.43e-55	206	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116672	2114639	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.10	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q8THY0|3.A.3.1.10	27.097	3.43e-55	206	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116672	2114639	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.10	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q8THY0|3.A.3.1.10	27.097	3.43e-55	206	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116672	2114639	transporter
gnl|TC-DB|G4VGA0|3.A.3.1.12	3.A.3.1.12	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|G4VGA0|3.A.3.1.12	25.595	1.57e-28	120	79	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116609	2114924	transporter
gnl|TC-DB|G4VGA0|3.A.3.1.12	3.A.3.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|G4VGA0|3.A.3.1.12	25.595	1.57e-28	120	79	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116609	2114924	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q4H132|3.A.3.1.6	25.660	5.09e-31	129	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116651	2114639	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q4H132|3.A.3.1.6	25.660	5.09e-31	129	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116651	2114639	transporter
gnl|TC-DB|Q2FLJ8|3.A.3.1.8	3.A.3.1.8	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q2FLJ8|3.A.3.1.8	28.505	1.13e-18	81.3	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2679013	2679648	transporter
gnl|TC-DB|Q2FLJ8|3.A.3.1.8	3.A.3.1.8	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q2FLJ8|3.A.3.1.8	28.505	1.13e-18	81.3	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2679013	2679648	transporter
gnl|TC-DB|B3SI05|3.A.3.1.9	3.A.3.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B3SI05|3.A.3.1.9	24.012	2.24e-23	103	82	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116447	2114639	transporter
gnl|TC-DB|A9BJX0|3.A.3.2.21	3.A.3.2.21	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A9BJX0|3.A.3.2.21	26.658	4.00e-54	202	86	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116384	2114357	transporter
gnl|TC-DB|O66938|3.A.3.2.24	3.A.3.2.24	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O66938|3.A.3.2.24	27.935	1.18e-52	197	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116606	2114681	transporter
gnl|TC-DB|Q04JJ5|3.A.3.2.28	3.A.3.2.28	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q04JJ5|3.A.3.2.28	26.020	3.01e-49	187	85	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116393	2114246	transporter
gnl|TC-DB|Q04JJ5|3.A.3.2.28	3.A.3.2.28	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q04JJ5|3.A.3.2.28	26.020	3.01e-49	187	85	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116393	2114246	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|GAT39076.1|3.A.3.2.46	26.080	3.03e-52	196	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116384	2114558	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|GAT39076.1|3.A.3.2.46	26.080	3.03e-52	196	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116384	2114558	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|GAT39076.1|3.A.3.2.46	26.080	3.03e-52	196	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116384	2114558	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|GAT39076.1|3.A.3.2.46	26.080	3.03e-52	196	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116384	2114558	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.46	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|GAT39076.1|3.A.3.2.46	26.080	3.03e-52	196	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116384	2114558	transporter
gnl|TC-DB|P98194|3.A.3.2.5	3.A.3.2.5	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P98194|3.A.3.2.5	26.446	6.97e-47	180	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116606	2114636	transporter
gnl|TC-DB|P98194|3.A.3.2.5	3.A.3.2.5	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P98194|3.A.3.2.5	26.446	6.97e-47	180	78	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116606	2114636	transporter
gnl|TC-DB|Q830Z1|3.A.3.25.3	3.A.3.25.3	Cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q830Z1|3.A.3.25.3	31.919	9.76e-84	284	87	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2853983	2852367	transporter
gnl|TC-DB|Q5GCB0|3.A.3.27.4	3.A.3.27.4	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q5GCB0|3.A.3.27.4	30.639	2.98e-58	213	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562837	transporter
gnl|TC-DB|Q9I3G8|3.A.3.27.5	3.A.3.27.5	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9I3G8|3.A.3.27.5	29.639	1.31e-65	236	87	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562867	transporter
gnl|TC-DB|A5FGV9|3.A.3.27.7	3.A.3.27.7	Copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|A5FGV9|3.A.3.27.7	25.032	1.16e-47	181	88	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560543	562825	transporter
gnl|TC-DB|Q8REB9|3.A.3.32.4	3.A.3.32.4	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q8REB9|3.A.3.32.4	31.366	2.25e-70	248	84	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2854214	2852364	transporter
gnl|TC-DB|Q72RN5|3.A.3.4.2	3.A.3.4.2	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|Q72RN5|3.A.3.4.2	25.352	1.71e-35	143	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	2116615	2114618	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	45.769	0.0	594	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560543	562864	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	45.769	0.0	594	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560543	562864	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	45.769	0.0	594	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560543	562864	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	45.769	0.0	594	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560543	562864	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.1	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	45.769	0.0	594	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560543	562864	transporter
gnl|TC-DB|O30085|3.A.3.5.10	3.A.3.5.10	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O30085|3.A.3.5.10	37.097	1.55e-115	380	86	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560987	562843	transporter
gnl|TC-DB|Q9SZC9|3.A.3.5.11	3.A.3.5.11	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9SZC9|3.A.3.5.11	31.418	2.48e-100	343	83	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562924	transporter
gnl|TC-DB|Q7Y051|3.A.3.5.12	3.A.3.5.12	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q7Y051|3.A.3.5.12	31.206	3.12e-101	344	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560546	562852	transporter
gnl|TC-DB|Q97UU7|3.A.3.5.13	3.A.3.5.13	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q97UU7|3.A.3.5.13	29.650	1.32e-66	236	96	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560558	562735	transporter
gnl|TC-DB|Q3MNJ6|3.A.3.5.15	3.A.3.5.15	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q3MNJ6|3.A.3.5.15	45.769	0.0	594	92	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560543	562864	transporter
gnl|TC-DB|Q8VPE6|3.A.3.5.16	3.A.3.5.16	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8VPE6|3.A.3.5.16	33.392	9.93e-77	266	76	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	561182	562867	transporter
gnl|TC-DB|O32220|3.A.3.5.18	3.A.3.5.18	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O32220|3.A.3.5.18	42.263	7.30e-171	544	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560570	562843	transporter
gnl|TC-DB|Q7A3E6|3.A.3.5.19	3.A.3.5.19	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q7A3E6|3.A.3.5.19	43.243	2.11e-169	540	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562873	transporter
gnl|TC-DB|Q7A3E6|3.A.3.5.19	3.A.3.5.19	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q7A3E6|3.A.3.5.19	43.243	2.11e-169	540	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562873	transporter
gnl|TC-DB|Q7A3E6|3.A.3.5.19	3.A.3.5.19	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q7A3E6|3.A.3.5.19	43.243	2.11e-169	540	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562873	transporter
gnl|TC-DB|Q7A3E6|3.A.3.5.19	3.A.3.5.19	lead	EX_cpd04097_e0	rxn10344	gnl|TC-DB|Q7A3E6|3.A.3.5.19	43.243	2.11e-169	540	90	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562873	transporter
gnl|TC-DB|Q8ZRG7|3.A.3.5.20	3.A.3.5.2	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8ZRG7|3.A.3.5.20	43.025	9.00e-178	563	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562852	transporter
gnl|TC-DB|O67432|3.A.3.5.21	3.A.3.5.21	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O67432|3.A.3.5.21	35.313	1.48e-92	312	86	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560981	562840	transporter
gnl|TC-DB|O67203|3.A.3.5.22	3.A.3.5.22	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O67203|3.A.3.5.22	40.449	1.11e-130	422	89	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560987	562843	transporter
gnl|TC-DB|Q72N56|3.A.3.5.23	3.A.3.5.23	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q72N56|3.A.3.5.23	38.281	7.60e-157	501	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560579	562843	transporter
gnl|TC-DB|Q97VH4|3.A.3.5.24	3.A.3.5.24	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q97VH4|3.A.3.5.24	29.486	6.83e-62	224	97	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560555	562819	transporter
gnl|TC-DB|Q8ZUJ0|3.A.3.5.25	3.A.3.5.25	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8ZUJ0|3.A.3.5.25	38.266	1.78e-85	295	79	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560843	562843	transporter
gnl|TC-DB|Q978Z8|3.A.3.5.26	3.A.3.5.26	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q978Z8|3.A.3.5.26	30.606	1.35e-90	306	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560843	562927	transporter
gnl|TC-DB|B1L487|3.A.3.5.27	3.A.3.5.27	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|B1L487|3.A.3.5.27	32.186	1.57e-80	277	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560855	562846	transporter
gnl|TC-DB|O59666|3.A.3.5.29	3.A.3.5.29	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|O59666|3.A.3.5.29	31.340	2.69e-107	363	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560576	562783	transporter
gnl|TC-DB|Q5X2N1|3.A.3.5.30	3.A.3.5.30	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q5X2N1|3.A.3.5.30	42.152	9.36e-144	463	89	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560855	562843	transporter
gnl|TC-DB|B1MHH7|3.A.3.5.31	3.A.3.5.31	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|B1MHH7|3.A.3.5.31	38.765	5.68e-124	405	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560585	562852	transporter
gnl|TC-DB|Q9S7J8|3.A.3.5.32	3.A.3.5.32	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9S7J8|3.A.3.5.32	36.406	1.70e-140	463	84	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560570	562801	transporter
gnl|TC-DB|Q9WYF3|3.A.3.5.33	3.A.3.5.33	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9WYF3|3.A.3.5.33	35.723	2.14e-134	436	98	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560552	562843	transporter
gnl|TC-DB|Q9HX93|3.A.3.5.34	3.A.3.5.34	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q9HX93|3.A.3.5.34	40.722	6.20e-144	466	91	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560570	562864	transporter
gnl|TC-DB|D1CA99|3.A.3.5.38	3.A.3.5.38	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|D1CA99|3.A.3.5.38	36.486	1.50e-93	318	81	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560855	562843	transporter
gnl|TC-DB|AMR68964.1|3.A.3.5.39	3.A.3.5.39	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|AMR68964.1|3.A.3.5.39	45.527	1.04e-148	481	75	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560996	562855	transporter
gnl|TC-DB|AMR68964.1|3.A.3.5.39	3.A.3.5.39	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|AMR68964.1|3.A.3.5.39	45.527	1.04e-148	481	75	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560996	562855	transporter
gnl|TC-DB|AMR68964.1|3.A.3.5.39	3.A.3.5.39	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|AMR68964.1|3.A.3.5.39	45.527	1.04e-148	481	75	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560996	562855	transporter
gnl|TC-DB|Q8DVP6|3.A.3.5.40	3.A.3.5.40	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q8DVP6|3.A.3.5.40	42.672	0.0	588	99	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560573	562855	transporter
gnl|TC-DB|P9WPU1|3.A.3.5.41	3.A.3.5.41	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|P9WPU1|3.A.3.5.41	37.827	4.81e-121	398	95	NC_012781.1 [Eubacterium] rectale ATCC 33656, complete sequence	560570	562843	transporter
