# gapseq version: 1.1 2f27651
# Transporter sequence DB md5sum: 878d922 (2021-07-07)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q9F3K7|3.A.1.3.24	64.032	1.24e-100	317	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032749	1031994	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|Q9F3K7|3.A.1.3.24	64.032	1.24e-100	317	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032749	1031994	transporter
gnl|TC-DB|Q9F3K7|3.A.1.3.24	3.A.1.3.2	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q9F3K7|3.A.1.3.24	64.032	1.24e-100	317	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032749	1031994	transporter
gnl|TC-DB|Q9A1H1|3.A.1.3.20	3.A.1.3.20	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q9A1H1|3.A.1.3.20	52.697	3.43e-64	213	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26256	26975	transporter
gnl|TC-DB|Q9I488|3.A.1.3.21	3.A.1.3.21	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q9I488|3.A.1.3.21	53.226	9.69e-67	219	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032734	1031994	transporter
gnl|TC-DB|Q9I405|3.A.1.3.22	3.A.1.3.22	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q9I405|3.A.1.3.22	58.607	2.88e-88	281	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26256	26981	transporter
gnl|TC-DB|Q9I405|3.A.1.3.22	3.A.1.3.22	L-glutamic acid	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q9I405|3.A.1.3.22	58.607	2.88e-88	281	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26256	26981	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q9HU32|3.A.1.3.23	53.785	5.43e-73	238	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032755	1032006	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|Q9HU32|3.A.1.3.23	53.785	5.43e-73	238	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032755	1032006	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q9HU32|3.A.1.3.23	53.785	5.43e-73	238	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032755	1032006	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q9HU32|3.A.1.3.23	53.785	5.43e-73	238	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032755	1032006	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q9HU32|3.A.1.3.23	53.785	5.43e-73	238	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032755	1032006	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.25	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q9CES4|3.A.1.3.25	56.067	2.53e-80	259	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26259	26975	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.25	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q9CES4|3.A.1.3.25	56.067	2.53e-80	259	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26259	26975	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.25	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q9CES4|3.A.1.3.25	56.067	2.53e-80	259	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26259	26975	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|P45769|3.A.1.3.26	58.607	9.14e-94	298	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26244	26975	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|P45769|3.A.1.3.26	58.607	9.14e-94	298	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26244	26975	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P45769|3.A.1.3.26	58.607	9.14e-94	298	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26244	26975	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P45769|3.A.1.3.26	58.607	9.14e-94	298	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26244	26975	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P45769|3.A.1.3.26	58.607	9.14e-94	298	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26244	26975	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P45769|3.A.1.3.26	58.607	9.14e-94	298	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26244	26975	transporter
gnl|TC-DB|Q8RCC4|3.A.1.3.27	3.A.1.3.27	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|Q8RCC4|3.A.1.3.27	32.340	2.17e-25	101	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	96584	97267	transporter
gnl|TC-DB|Q8RCC4|3.A.1.3.27	3.A.1.3.27	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q8RCC4|3.A.1.3.27	32.340	2.17e-25	101	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	96584	97267	transporter
gnl|TC-DB|Q8RCC4|3.A.1.3.27	3.A.1.3.27	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q8RCC4|3.A.1.3.27	32.340	2.17e-25	101	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	96584	97267	transporter
gnl|TC-DB|P07109|3.A.1.3.29	3.A.1.3.29	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P07109|3.A.1.3.29	53.785	7.11e-73	238	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032749	1032003	transporter
gnl|TC-DB|P07109|3.A.1.3.29	3.A.1.3.29	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P07109|3.A.1.3.29	53.785	7.11e-73	238	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032749	1032003	transporter
gnl|TC-DB|P07109|3.A.1.3.29	3.A.1.3.29	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|P07109|3.A.1.3.29	53.785	7.11e-73	238	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1032749	1032003	transporter
gnl|TC-DB|OLS25602|3.A.1.3.30	3.A.1.3.3	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|OLS25602|3.A.1.3.30	48.760	4.10e-65	215	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26253	26975	transporter
gnl|TC-DB|OLS25602|3.A.1.3.30	3.A.1.3.30	Glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|OLS25602|3.A.1.3.30	48.760	4.10e-65	215	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26253	26975	transporter
gnl|TC-DB|Q8R9L9|3.A.1.33.1	3.A.1.33.1	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q8R9L9|3.A.1.33.1	27.586	8.06e-17	76.3	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	52960	52265	transporter
gnl|TC-DB|P0AAG3|3.A.1.3.4	3.A.1.3.4	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|P0AAG3|3.A.1.3.4	59.583	1.09e-85	274	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26256	26975	transporter
gnl|TC-DB|Q99ZY3|3.A.1.34.1	3.A.1.34.1	tryptophan	EX_cpd00065_e0	rxn18585,rxn34119	gnl|TC-DB|Q99ZY3|3.A.1.34.1	32.850	3.09e-24	97.8	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661172	1661756	transporter
gnl|TC-DB|Q52666|3.A.1.3.7	3.A.1.3.7	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q52666|3.A.1.3.7	61.826	1.60e-100	318	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26259	26981	transporter
gnl|TC-DB|Q52666|3.A.1.3.7	3.A.1.3.7	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|Q52666|3.A.1.3.7	61.826	1.60e-100	318	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26259	26981	transporter
gnl|TC-DB|Q52666|3.A.1.3.7	3.A.1.3.7	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q52666|3.A.1.3.7	61.826	1.60e-100	318	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26259	26981	transporter
gnl|TC-DB|Q52666|3.A.1.3.7	3.A.1.3.7	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q52666|3.A.1.3.7	61.826	1.60e-100	318	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26259	26981	transporter
gnl|TC-DB|P48243|3.A.1.3.9	3.A.1.3.9	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|P48243|3.A.1.3.9	72.727	1.78e-113	353	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26256	26981	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	L-isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.1	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	58.167	9.34e-88	280	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|AKM83893|3.A.1.4.14	40.928	3.50e-58	195	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137831	2138538	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|AKM83893|3.A.1.4.14	40.928	3.50e-58	195	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137831	2138538	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|AKM83893|3.A.1.4.14	40.928	3.50e-58	195	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137831	2138538	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|AKM83893|3.A.1.4.14	40.928	3.50e-58	195	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137831	2138538	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q55164|3.A.1.4.2	40.800	4.67e-54	184	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137747	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|Q55164|3.A.1.4.2	40.800	4.67e-54	184	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137747	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q55164|3.A.1.4.2	40.800	4.67e-54	184	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137747	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q55164|3.A.1.4.2	40.800	4.67e-54	184	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137747	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q55164|3.A.1.4.2	40.800	4.67e-54	184	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137747	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q55164|3.A.1.4.2	40.800	4.67e-54	184	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137747	transporter
gnl|TC-DB|Q8VM83|3.A.1.4.3	3.A.1.4.3	gamma-aminobutyric acid	EX_cpd00281_e0	rxn13794	gnl|TC-DB|Q8VM83|3.A.1.4.3	37.647	2.20e-49	171	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2136998	2137747	transporter
gnl|TC-DB|Q9L3S3|3.A.1.4.4	3.A.1.4.4	urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q9L3S3|3.A.1.4.4	28.996	2.17e-32	122	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137001	2137753	transporter
gnl|TC-DB|Q8NRV7|3.A.1.4.5	3.A.1.4.5	urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q8NRV7|3.A.1.4.5	36.910	1.07e-43	153	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2137840	2138529	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P21629|3.A.1.4.8	48.016	9.57e-76	246	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2136992	2137747	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P21629|3.A.1.4.8	48.016	9.57e-76	246	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2136992	2137747	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	L-isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P21629|3.A.1.4.8	48.016	9.57e-76	246	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2136992	2137747	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P21629|3.A.1.4.8	48.016	9.57e-76	246	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2136992	2137747	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P21629|3.A.1.4.8	48.016	9.57e-76	246	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2136992	2137747	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P21629|3.A.1.4.8	48.016	9.57e-76	246	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2136992	2137747	transporter
gnl|TC-DB|Q9X272|3.A.1.5.15	3.A.1.5.15	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q9X272|3.A.1.5.15	51.004	1.46e-78	258	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	296066	296812	transporter
gnl|TC-DB|Q92NE8|3.A.1.5.17	3.A.1.5.17	betaine	EX_cpd00540_e0	rxn05181,rxn08637,rxn11216	gnl|TC-DB|Q92NE8|3.A.1.5.17	35.496	8.05e-94	310	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	245136	246704	transporter
gnl|TC-DB|Q92NE8|3.A.1.5.17	3.A.1.5.17	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q92NE8|3.A.1.5.17	35.496	8.05e-94	310	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	245136	246704	transporter
gnl|TC-DB|Q7CQ74|3.A.1.5.24	3.A.1.5.24	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q7CQ74|3.A.1.5.24	22.438	1.52e-23	99.0	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	292861	293781	transporter
gnl|TC-DB|P33950|3.A.1.5.27	3.A.1.5.27	Heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|P33950|3.A.1.5.27	26.869	4.21e-25	107	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1012991	1011660	transporter
gnl|TC-DB|Q0P848|3.A.1.5.28	3.A.1.5.28	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q0P848|3.A.1.5.28	30.144	1.13e-29	112	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	296060	296674	transporter
gnl|TC-DB|Q9F353|3.A.1.5.35	3.A.1.5.3	L-alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q9F353|3.A.1.5.35	42.178	1.08e-106	348	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	291058	292548	transporter
gnl|TC-DB|Q9F353|3.A.1.5.35	3.A.1.5.3	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q9F353|3.A.1.5.35	42.178	1.08e-106	348	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	291058	292548	transporter
gnl|TC-DB|I0C7E8|3.A.1.5.33	3.A.1.5.33	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|I0C7E8|3.A.1.5.33	39.506	9.01e-47	164	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	245145	245873	transporter
gnl|TC-DB|P77268|3.A.1.5.38	3.A.1.5.38	L-alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P77268|3.A.1.5.38	44.906	1.35e-63	214	84	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	245091	245876	transporter
gnl|TC-DB|Q7VJ34|3.A.1.5.40	3.A.1.5.40	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q7VJ34|3.A.1.5.40	28.679	7.22e-34	127	90	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	292987	293778	transporter
gnl|TC-DB|Q2FVE9|3.A.1.5.43	3.A.1.5.43	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q2FVE9|3.A.1.5.43	30.142	6.41e-36	133	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	293986	294828	transporter
gnl|TC-DB|Q97UG5|3.A.1.5.8	3.A.1.5.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q97UG5|3.A.1.5.8	33.261	4.57e-71	246	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	295625	296812	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P16676|3.A.1.6.1	45.392	1.62e-64	219	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1272881	1272021	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P16676|3.A.1.6.1	45.392	1.62e-64	219	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1272881	1272021	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	thiosulfate	EX_cpd00268_e0	rxn05176,rxn09329,rxn34412,rxn34536	gnl|TC-DB|P16676|3.A.1.6.1	45.392	1.62e-64	219	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1272881	1272021	transporter
gnl|TC-DB|Q8U4K3|3.A.1.6.5	3.A.1.6.5	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8U4K3|3.A.1.6.5	38.776	2.57e-66	223	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661181	1662047	transporter
gnl|TC-DB|A3MW00|3.A.1.6.6	3.A.1.6.6	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|A3MW00|3.A.1.6.6	37.634	2.00e-21	89.0	77	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661232	1661786	transporter
gnl|TC-DB|O30144|3.A.1.6.8	3.A.1.6.8	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|O30144|3.A.1.6.8	37.281	2.53e-41	147	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661190	1661870	transporter
gnl|TC-DB|Q58762|3.A.1.6.9	3.A.1.6.9	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q58762|3.A.1.6.9	30.126	1.15e-25	103	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	960874	961584	transporter
gnl|TC-DB|P0AAH0|3.A.1.7.1	3.A.1.7.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0AAH0|3.A.1.7.1	55.078	4.55e-84	270	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1238368	1237601	transporter
